order_id,order_date,product,category,unit_price,quantity,discount_pct,revenue,country,channel,status,customer_age,customer_gender
ORD-00998,2023-02-08,Desk Lamp,Furniture,44.99,4,10,161.96,Japan,Social Media,Delivered,62,Female
ORD-00999,2024-08-25,Laptop Pro 15,Electronics,1299.99,3,5,3704.97,Japan,Social Media,Processing,24,Female
ORD-01000,2023-04-13,Instant Pot,Kitchen,99.99,2,0,199.98,Brazil,Referral,Returned,60,Female
ORD-01001,2023-06-20,Coffee Maker,Kitchen,89.99,3,0,269.97,Japan,Paid Ads,Shipped,58,Male
ORD-01002,2024-07-02,Running Shoes,Sports,119.99,3,0,359.97,USA,Social Media,Processing,43,Male
ORD-01003,2024-10-01,Skincare Set,Beauty,59.99,1,15,50.99,UK,Referral,Delivered,35,Male
ORD-01004,2024-08-03,The Lean Startup,Books,19.99,4,5,75.96,Germany,Social Media,Returned,22,Other
ORD-01005,2023-11-06,The Lean Startup,Books,19.99,3,5,56.97,Australia,Paid Ads,Shipped,43,Female
ORD-01006,2024-10-01,The Lean Startup,Books,19.99,4,15,67.97,Canada,Organic,Cancelled,63,Other
ORD-01007,2023-07-11,Deep Work,Books,18.99,4,0,75.96,Brazil,Social Media,Cancelled,52,Other
ORD-01008,2024-03-20,Deep Work,Books,18.99,1,10,17.09,Germany,Social Media,Shipped,27,Male
ORD-01009,2023-06-04,Skincare Set,Beauty,59.99,3,20,143.98,Japan,Email,Delivered,22,Other
ORD-01010,2023-07-28,Bookshelf,Furniture,189.99,3,20,455.98,France,Direct,Delivered,34,Other
ORD-01011,2024-09-07,Yoga Mat,Sports,39.99,4,0,159.96,UK,Paid Ads,Delivered,19,Male
ORD-01012,2023-11-14,Desk Lamp,Furniture,44.99,4,10,161.96,Japan,Email,Cancelled,20,Male
ORD-01013,2023-06-13,Dumbbells Set,Sports,79.99,2,0,159.98,France,Social Media,Cancelled,53,Male
ORD-01014,2024-10-21,Wireless Mouse,Electronics,29.99,4,20,95.97,USA,Organic,Returned,23,Female
ORD-01015,2024-09-08,Water Bottle,Sports,24.99,1,5,23.74,Australia,Direct,Cancelled,23,Female
ORD-01016,2023-05-24,Yoga Mat,Sports,39.99,1,10,35.99,UK,Referral,Cancelled,55,Other
ORD-01017,2023-09-15,Python Crash Course,Books,34.99,1,0,34.99,UK,Social Media,Delivered,55,Other
ORD-01018,2024-02-04,Skincare Set,Beauty,59.99,2,5,113.98,Germany,Paid Ads,Delivered,29,Male
ORD-01019,2023-10-09,Desk Lamp,Furniture,44.99,4,0,179.96,USA,Email,Processing,41,Other
ORD-01020,2023-04-26,Protein Powder,Sports,54.99,5,5,261.2,Brazil,Direct,Delivered,35,Male
ORD-01021,2024-01-07,Python Crash Course,Books,34.99,3,20,83.98,France,Organic,Cancelled,56,Male
ORD-01022,2024-11-09,Wireless Mouse,Electronics,29.99,2,0,59.98,Japan,Social Media,Cancelled,62,Female
ORD-01023,2024-12-02,Mechanical Keyboard,Electronics,149.99,5,20,599.96,Germany,Email,Shipped,18,Female
ORD-01024,2023-09-19,Water Bottle,Sports,24.99,1,20,19.99,Germany,Social Media,Delivered,28,Female
ORD-01025,2024-10-08,Protein Powder,Sports,54.99,4,20,175.97,USA,Social Media,Returned,23,Female
ORD-01026,2024-04-27,Skincare Set,Beauty,59.99,4,20,191.97,Australia,Direct,Shipped,24,Male
ORD-01027,2024-12-16,Dumbbells Set,Sports,79.99,5,0,399.95,Australia,Email,Processing,64,Other
ORD-01028,2023-12-01,Desk Lamp,Furniture,44.99,1,20,35.99,USA,Direct,Cancelled,29,Other
ORD-01029,2024-03-30,Air Fryer,Kitchen,129.99,2,0,259.98,Japan,Paid Ads,Cancelled,37,Female
ORD-01030,2024-08-12,USB-C Hub,Electronics,49.99,1,0,49.99,Germany,Referral,Cancelled,59,Male
ORD-01031,2024-08-31,Blender Pro,Kitchen,74.99,4,20,239.97,Australia,Email,Shipped,65,Male
ORD-01032,2023-09-24,Webcam HD,Electronics,89.99,5,20,359.96,Australia,Social Media,Delivered,23,Female
ORD-01033,2024-01-12,Webcam HD,Electronics,89.99,4,5,341.96,Germany,Organic,Delivered,53,Other
ORD-01034,2024-09-18,Air Fryer,Kitchen,129.99,2,0,259.98,Brazil,Paid Ads,Delivered,62,Male
ORD-01035,2023-02-20,Standing Desk,Furniture,549.99,5,5,2612.45,France,Paid Ads,Delivered,41,Male
ORD-01036,2024-08-03,Mechanical Keyboard,Electronics,149.99,1,15,127.49,Japan,Email,Returned,61,Female
ORD-01037,2023-05-02,Yoga Mat,Sports,39.99,2,0,79.98,France,Social Media,Cancelled,49,Female
ORD-01038,2023-05-14,Bookshelf,Furniture,189.99,2,10,341.98,Germany,Social Media,Cancelled,61,Male
ORD-01039,2024-03-04,Webcam HD,Electronics,89.99,4,20,287.97,Canada,Organic,Delivered,34,Male
ORD-01040,2024-09-24,Desk Lamp,Furniture,44.99,2,0,89.98,Brazil,Organic,Delivered,48,Male
ORD-01041,2023-11-28,Instant Pot,Kitchen,99.99,4,15,339.97,Germany,Direct,Shipped,63,Female
ORD-01042,2024-09-03,Dumbbells Set,Sports,79.99,1,0,79.99,USA,Organic,Delivered,33,Female
ORD-01043,2023-12-29,Coffee Maker,Kitchen,89.99,5,15,382.46,USA,Organic,Delivered,50,Other
ORD-01044,2024-01-26,Water Bottle,Sports,24.99,4,15,84.97,Australia,Paid Ads,Processing,20,Other
ORD-01045,2023-07-03,Dumbbells Set,Sports,79.99,2,10,143.98,Brazil,Social Media,Shipped,26,Male
ORD-01046,2023-11-21,Instant Pot,Kitchen,99.99,5,5,474.95,Canada,Social Media,Delivered,38,Male
ORD-01047,2023-05-11,Python Crash Course,Books,34.99,3,15,89.22,Australia,Email,Delivered,34,Other
ORD-01048,2023-09-28,The Lean Startup,Books,19.99,3,5,56.97,Canada,Social Media,Cancelled,49,Male
ORD-01049,2024-07-23,Blender Pro,Kitchen,74.99,4,0,299.96,Germany,Paid Ads,Delivered,32,Male
ORD-01050,2023-02-06,Python Crash Course,Books,34.99,3,0,104.97,Brazil,Email,Delivered,49,Male
ORD-01051,2024-03-28,Office Chair,Furniture,299.99,5,5,1424.95,Brazil,Email,Delivered,64,Male
ORD-01052,2023-05-07,Office Chair,Furniture,299.99,1,0,299.99,France,Paid Ads,Returned,28,Other
ORD-01053,2024-06-04,Dumbbells Set,Sports,79.99,5,15,339.96,Germany,Referral,Delivered,51,Other
ORD-01054,2023-07-04,Bookshelf,Furniture,189.99,1,0,189.99,Brazil,Direct,Delivered,39,Male
ORD-01055,2023-10-19,Blender Pro,Kitchen,74.99,1,5,71.24,Australia,Referral,Delivered,38,Male
ORD-01056,2023-01-30,USB-C Hub,Electronics,49.99,4,20,159.97,Brazil,Email,Cancelled,35,Other
ORD-01057,2024-11-04,Laptop Pro 15,Electronics,1299.99,3,0,3899.97,Brazil,Social Media,Cancelled,64,Other
ORD-01058,2023-05-13,Running Shoes,Sports,119.99,1,20,95.99,France,Social Media,Returned,21,Other
ORD-01059,2023-03-14,Atomic Habits,Books,16.99,5,5,80.7,UK,Email,Delivered,29,Male
ORD-01060,2024-02-13,USB-C Hub,Electronics,49.99,1,20,39.99,Germany,Paid Ads,Shipped,43,Female
ORD-01061,2024-10-24,Sunscreen SPF50,Beauty,22.99,2,0,45.98,France,Email,Returned,45,Other
ORD-01062,2023-11-14,Blender Pro,Kitchen,74.99,5,0,374.95,Australia,Direct,Delivered,41,Other
ORD-01063,2023-07-24,Python Crash Course,Books,34.99,4,5,132.96,Brazil,Social Media,Processing,56,Female
ORD-01064,2023-04-03,Sunscreen SPF50,Beauty,22.99,4,20,73.57,Australia,Referral,Delivered,45,Other
ORD-01065,2024-03-12,USB-C Hub,Electronics,49.99,1,10,44.99,Australia,Email,Cancelled,32,Other
ORD-01066,2024-12-03,Instant Pot,Kitchen,99.99,2,5,189.98,UK,Social Media,Shipped,45,Male
ORD-01067,2024-05-04,Water Bottle,Sports,24.99,2,0,49.98,France,Paid Ads,Processing,45,Female
ORD-01068,2024-08-05,Wireless Mouse,Electronics,29.99,5,0,149.95,USA,Referral,Delivered,50,Female
ORD-01069,2024-02-27,Mechanical Keyboard,Electronics,149.99,4,15,509.97,France,Social Media,Delivered,55,Male
ORD-01070,2024-05-30,Laptop Pro 15,Electronics,1299.99,1,15,1104.99,Brazil,Paid Ads,Returned,29,Female
ORD-01071,2023-02-16,USB-C Hub,Electronics,49.99,4,15,169.97,France,Social Media,Processing,64,Female
ORD-01072,2024-11-17,Desk Lamp,Furniture,44.99,5,20,179.96,France,Social Media,Returned,29,Male
ORD-01073,2023-07-09,USB-C Hub,Electronics,49.99,5,0,249.95,UK,Email,Processing,19,Male
ORD-01074,2024-02-09,Mechanical Keyboard,Electronics,149.99,1,0,149.99,Brazil,Email,Cancelled,43,Other
ORD-01075,2024-09-08,Skincare Set,Beauty,59.99,4,0,239.96,Australia,Direct,Cancelled,62,Other
ORD-01076,2024-02-09,Water Bottle,Sports,24.99,1,0,24.99,Canada,Organic,Delivered,25,Male
ORD-01077,2024-12-13,Running Shoes,Sports,119.99,1,0,119.99,Brazil,Direct,Delivered,59,Male
ORD-01078,2024-03-22,Air Fryer,Kitchen,129.99,5,0,649.95,UK,Social Media,Returned,47,Male
ORD-01079,2024-04-30,Bookshelf,Furniture,189.99,1,0,189.99,Canada,Paid Ads,Cancelled,62,Female
ORD-01080,2024-05-11,Python Crash Course,Books,34.99,1,20,27.99,Brazil,Referral,Delivered,30,Female
ORD-01081,2024-08-06,Standing Desk,Furniture,549.99,1,0,549.99,USA,Organic,Cancelled,63,Female
ORD-01082,2024-03-01,Python Crash Course,Books,34.99,5,10,157.46,France,Organic,Shipped,43,Female
ORD-01083,2024-06-09,Deep Work,Books,18.99,5,15,80.71,Brazil,Paid Ads,Cancelled,21,Other
ORD-01084,2023-01-20,Bookshelf,Furniture,189.99,5,0,949.95,UK,Social Media,Cancelled,44,Female
ORD-01085,2023-04-30,Python Crash Course,Books,34.99,5,15,148.71,Australia,Email,Cancelled,45,Male
ORD-01086,2023-06-15,Water Bottle,Sports,24.99,2,5,47.48,Australia,Email,Delivered,50,Male
ORD-01087,2024-08-24,Blender Pro,Kitchen,74.99,3,10,202.47,Brazil,Paid Ads,Delivered,64,Other
ORD-01088,2024-02-04,Bookshelf,Furniture,189.99,3,20,455.98,Brazil,Paid Ads,Processing,31,Female
ORD-01089,2024-12-08,Skincare Set,Beauty,59.99,1,15,50.99,Brazil,Paid Ads,Delivered,30,Male
ORD-01090,2024-09-12,Python Crash Course,Books,34.99,1,20,27.99,Japan,Email,Delivered,33,Male
ORD-01091,2024-07-24,Wireless Mouse,Electronics,29.99,1,0,29.99,France,Social Media,Cancelled,28,Male
ORD-01092,2024-05-30,Wireless Mouse,Electronics,29.99,1,0,29.99,Japan,Organic,Processing,32,Male
ORD-01093,2024-07-29,Yoga Mat,Sports,39.99,4,0,159.96,Australia,Social Media,Returned,20,Other
ORD-01094,2023-10-01,4K Monitor,Electronics,499.99,5,10,2249.95,UK,Direct,Delivered,46,Female
ORD-01095,2023-04-24,Mechanical Keyboard,Electronics,149.99,5,10,674.96,UK,Referral,Delivered,50,Male
ORD-01096,2023-06-21,Air Fryer,Kitchen,129.99,1,20,103.99,Germany,Social Media,Delivered,64,Female
ORD-01097,2024-12-26,Desk Lamp,Furniture,44.99,5,5,213.7,UK,Paid Ads,Cancelled,41,Female
ORD-01098,2023-05-22,Mechanical Keyboard,Electronics,149.99,2,5,284.98,Japan,Organic,Delivered,48,Female
ORD-01099,2023-10-21,The Lean Startup,Books,19.99,2,0,39.98,France,Social Media,Cancelled,44,Female
ORD-01100,2024-10-06,Blender Pro,Kitchen,74.99,2,0,149.98,Japan,Paid Ads,Delivered,45,Female
ORD-01101,2024-02-24,Desk Lamp,Furniture,44.99,5,20,179.96,Australia,Organic,Shipped,27,Male
ORD-01102,2024-06-13,USB-C Hub,Electronics,49.99,1,0,49.99,Australia,Email,Returned,28,Female
ORD-01103,2023-03-04,Standing Desk,Furniture,549.99,1,15,467.49,Canada,Referral,Delivered,58,Other
ORD-01104,2024-11-07,The Lean Startup,Books,19.99,3,5,56.97,Japan,Direct,Cancelled,53,Female
ORD-01105,2023-11-18,Office Chair,Furniture,299.99,1,20,239.99,France,Referral,Processing,27,Other
ORD-01106,2024-02-18,Desk Lamp,Furniture,44.99,2,10,80.98,Brazil,Direct,Delivered,59,Female
ORD-01107,2023-07-22,Water Bottle,Sports,24.99,1,0,24.99,Australia,Email,Cancelled,64,Other
ORD-01108,2023-05-10,The Lean Startup,Books,19.99,5,0,99.95,Germany,Organic,Processing,53,Female
ORD-01109,2024-06-17,Protein Powder,Sports,54.99,2,0,109.98,USA,Referral,Processing,34,Male
ORD-01110,2023-11-08,Skincare Set,Beauty,59.99,4,10,215.96,UK,Direct,Delivered,41,Female
ORD-01111,2024-10-04,The Lean Startup,Books,19.99,3,0,59.97,USA,Direct,Delivered,46,Female
ORD-01112,2024-08-09,Skincare Set,Beauty,59.99,1,5,56.99,Australia,Paid Ads,Returned,65,Other
ORD-01113,2024-08-02,Instant Pot,Kitchen,99.99,5,20,399.96,Germany,Social Media,Delivered,36,Other
ORD-01114,2024-08-09,Blender Pro,Kitchen,74.99,2,15,127.48,Japan,Referral,Cancelled,33,Male
ORD-01115,2023-12-02,The Lean Startup,Books,19.99,5,0,99.95,Australia,Email,Delivered,27,Other
ORD-01116,2024-03-11,Bookshelf,Furniture,189.99,1,0,189.99,USA,Email,Delivered,48,Male
ORD-01117,2024-04-01,USB-C Hub,Electronics,49.99,3,15,127.47,Japan,Referral,Processing,51,Female
ORD-01118,2023-09-28,Deep Work,Books,18.99,4,15,64.57,Japan,Email,Cancelled,49,Other
ORD-01119,2024-03-02,Webcam HD,Electronics,89.99,2,10,161.98,Canada,Email,Cancelled,47,Male
ORD-01120,2024-12-22,The Lean Startup,Books,19.99,5,0,99.95,Germany,Email,Shipped,20,Other
ORD-01121,2023-06-10,Atomic Habits,Books,16.99,3,0,50.97,Japan,Organic,Delivered,41,Other
ORD-01122,2023-10-24,Wireless Mouse,Electronics,29.99,5,0,149.95,UK,Social Media,Delivered,41,Female
ORD-01123,2023-10-29,Python Crash Course,Books,34.99,1,20,27.99,Canada,Paid Ads,Returned,55,Female
ORD-01124,2023-02-19,Water Bottle,Sports,24.99,3,0,74.97,Canada,Direct,Shipped,18,Male
ORD-01125,2024-07-14,Office Chair,Furniture,299.99,1,20,239.99,USA,Email,Shipped,54,Female
ORD-01126,2024-08-02,Desk Lamp,Furniture,44.99,3,20,107.98,Japan,Email,Returned,64,Other
ORD-01127,2023-05-16,Sunscreen SPF50,Beauty,22.99,2,10,41.38,Brazil,Email,Cancelled,46,Male
ORD-01128,2023-11-30,USB-C Hub,Electronics,49.99,5,15,212.46,Japan,Email,Delivered,43,Female
ORD-01129,2024-07-07,Wireless Mouse,Electronics,29.99,4,15,101.97,France,Direct,Delivered,28,Other
ORD-01130,2023-01-26,Deep Work,Books,18.99,3,10,51.27,UK,Direct,Processing,23,Male
ORD-01131,2024-09-25,Atomic Habits,Books,16.99,5,20,67.96,USA,Referral,Processing,30,Female
ORD-01132,2024-05-29,Laptop Pro 15,Electronics,1299.99,1,15,1104.99,Canada,Organic,Delivered,31,Male
ORD-01133,2024-12-23,Deep Work,Books,18.99,4,0,75.96,Australia,Email,Processing,20,Female
ORD-01134,2023-01-24,Protein Powder,Sports,54.99,4,0,219.96,Japan,Organic,Returned,51,Female
ORD-01135,2024-01-27,Dumbbells Set,Sports,79.99,1,0,79.99,UK,Referral,Delivered,36,Male
ORD-01136,2023-07-07,Dumbbells Set,Sports,79.99,1,0,79.99,France,Email,Cancelled,28,Male
ORD-01137,2024-09-21,Protein Powder,Sports,54.99,2,0,109.98,USA,Social Media,Shipped,24,Female
ORD-01138,2023-05-26,Bookshelf,Furniture,189.99,3,0,569.97,Japan,Organic,Delivered,30,Male
ORD-01139,2024-09-03,Deep Work,Books,18.99,2,5,36.08,Japan,Organic,Delivered,21,Female
ORD-01140,2024-04-20,Atomic Habits,Books,16.99,4,0,67.96,Brazil,Organic,Shipped,58,Male
ORD-01141,2023-01-20,Dumbbells Set,Sports,79.99,5,10,359.95,UK,Paid Ads,Returned,53,Other
ORD-01142,2023-05-09,Water Bottle,Sports,24.99,5,5,118.7,Brazil,Organic,Returned,58,Other
ORD-01143,2023-07-28,4K Monitor,Electronics,499.99,3,10,1349.97,Canada,Paid Ads,Processing,45,Other
ORD-01144,2024-04-07,Wireless Mouse,Electronics,29.99,1,20,23.99,Brazil,Referral,Delivered,59,Male
ORD-01145,2023-01-01,Wireless Mouse,Electronics,29.99,4,0,119.96,France,Direct,Shipped,40,Other
ORD-01146,2023-08-06,Deep Work,Books,18.99,5,0,94.95,USA,Paid Ads,Cancelled,52,Other
ORD-01147,2023-03-13,Water Bottle,Sports,24.99,1,5,23.74,UK,Paid Ads,Cancelled,53,Female
ORD-01148,2024-03-18,Running Shoes,Sports,119.99,5,10,539.95,Australia,Direct,Delivered,58,Female
ORD-01149,2024-12-25,Desk Lamp,Furniture,44.99,3,0,134.97,Australia,Social Media,Delivered,47,Other
ORD-01150,2023-12-03,Laptop Pro 15,Electronics,1299.99,2,15,2209.98,USA,Referral,Shipped,18,Male
ORD-01151,2024-11-19,Webcam HD,Electronics,89.99,4,10,323.96,Brazil,Email,Processing,23,Other
ORD-01152,2024-10-28,USB-C Hub,Electronics,49.99,5,0,249.95,Brazil,Direct,Delivered,40,Female
ORD-01153,2024-09-07,Office Chair,Furniture,299.99,4,0,1199.96,USA,Organic,Shipped,41,Male
ORD-01154,2024-03-31,Laptop Pro 15,Electronics,1299.99,2,15,2209.98,USA,Social Media,Cancelled,63,Female
ORD-01155,2023-07-16,USB-C Hub,Electronics,49.99,5,15,212.46,France,Direct,Delivered,32,Female
ORD-01156,2024-01-07,Wireless Mouse,Electronics,29.99,3,5,85.47,Germany,Organic,Delivered,58,Female
ORD-01157,2023-04-24,Dumbbells Set,Sports,79.99,5,10,359.95,Brazil,Paid Ads,Processing,30,Other
ORD-01158,2024-08-02,Blender Pro,Kitchen,74.99,5,10,337.45,Canada,Organic,Processing,26,Other
ORD-01159,2023-03-08,4K Monitor,Electronics,499.99,3,10,1349.97,Germany,Referral,Cancelled,35,Male
ORD-01160,2024-11-25,Laptop Pro 15,Electronics,1299.99,5,10,5849.95,France,Direct,Processing,47,Male
ORD-01161,2024-03-13,Air Fryer,Kitchen,129.99,1,20,103.99,Australia,Email,Returned,44,Female
ORD-01162,2023-05-05,Blender Pro,Kitchen,74.99,5,5,356.2,Brazil,Social Media,Processing,20,Other
ORD-01163,2023-08-18,Wireless Mouse,Electronics,29.99,3,5,85.47,Brazil,Social Media,Delivered,43,Male
ORD-01164,2023-12-09,USB-C Hub,Electronics,49.99,5,20,199.96,USA,Direct,Delivered,62,Female
ORD-01165,2023-03-18,Yoga Mat,Sports,39.99,2,0,79.98,Australia,Social Media,Delivered,58,Other
ORD-01166,2023-04-10,Laptop Pro 15,Electronics,1299.99,4,5,4939.96,USA,Referral,Returned,58,Female
ORD-01167,2023-09-14,Yoga Mat,Sports,39.99,1,5,37.99,Germany,Social Media,Returned,21,Female
ORD-01168,2024-06-16,Yoga Mat,Sports,39.99,1,20,31.99,Brazil,Organic,Cancelled,46,Other
ORD-01169,2023-05-08,USB-C Hub,Electronics,49.99,1,0,49.99,Japan,Social Media,Returned,62,Male
ORD-01170,2023-05-11,Wireless Mouse,Electronics,29.99,4,0,119.96,France,Referral,Cancelled,45,Male
ORD-01171,2023-04-15,Blender Pro,Kitchen,74.99,1,10,67.49,USA,Social Media,Returned,42,Female
ORD-01172,2023-04-09,Coffee Maker,Kitchen,89.99,4,0,359.96,USA,Email,Shipped,47,Female
ORD-01173,2024-09-27,Coffee Maker,Kitchen,89.99,1,0,89.99,USA,Email,Processing,39,Other
ORD-01174,2023-07-17,Mechanical Keyboard,Electronics,149.99,1,0,149.99,UK,Referral,Returned,30,Other
ORD-01175,2023-05-10,Air Fryer,Kitchen,129.99,5,0,649.95,Australia,Email,Shipped,64,Other
ORD-01176,2024-03-31,Webcam HD,Electronics,89.99,2,0,179.98,USA,Organic,Delivered,37,Other
ORD-01177,2024-03-22,The Lean Startup,Books,19.99,3,0,59.97,Canada,Paid Ads,Shipped,37,Other
ORD-01178,2023-12-18,Water Bottle,Sports,24.99,3,0,74.97,Canada,Organic,Delivered,50,Other
ORD-01179,2023-02-25,Bookshelf,Furniture,189.99,3,0,569.97,Germany,Direct,Delivered,22,Female
ORD-01180,2023-07-13,Blender Pro,Kitchen,74.99,4,15,254.97,Brazil,Referral,Cancelled,39,Other
ORD-01181,2024-08-02,Protein Powder,Sports,54.99,5,0,274.95,Japan,Social Media,Delivered,24,Female
ORD-01182,2023-02-13,Python Crash Course,Books,34.99,2,0,69.98,Germany,Direct,Delivered,47,Other
ORD-01183,2023-08-07,Yoga Mat,Sports,39.99,4,15,135.97,Australia,Direct,Shipped,31,Female
ORD-01184,2023-07-08,Laptop Pro 15,Electronics,1299.99,3,0,3899.97,UK,Social Media,Delivered,53,Male
ORD-01185,2023-05-26,Water Bottle,Sports,24.99,4,0,99.96,Australia,Organic,Delivered,30,Male
ORD-01186,2023-10-18,Webcam HD,Electronics,89.99,2,0,179.98,Canada,Social Media,Returned,53,Male
ORD-01187,2023-07-02,Running Shoes,Sports,119.99,1,0,119.99,France,Organic,Delivered,61,Male
ORD-01188,2024-01-24,Air Fryer,Kitchen,129.99,1,0,129.99,Germany,Social Media,Shipped,33,Female
ORD-01189,2024-01-17,Blender Pro,Kitchen,74.99,2,10,134.98,Japan,Direct,Delivered,25,Male
ORD-01190,2023-05-14,Running Shoes,Sports,119.99,2,10,215.98,Japan,Direct,Delivered,38,Other
ORD-01191,2024-03-15,Air Fryer,Kitchen,129.99,2,0,259.98,Germany,Referral,Delivered,27,Female
ORD-01192,2023-09-11,Wireless Mouse,Electronics,29.99,3,20,71.98,Canada,Referral,Processing,49,Male
ORD-01193,2023-03-25,Python Crash Course,Books,34.99,5,0,174.95,Canada,Referral,Shipped,59,Other
ORD-01194,2024-01-19,Python Crash Course,Books,34.99,5,5,166.2,Canada,Social Media,Cancelled,41,Other
ORD-01195,2024-12-12,Python Crash Course,Books,34.99,4,5,132.96,France,Referral,Shipped,58,Other
ORD-01196,2024-10-27,Wireless Mouse,Electronics,29.99,2,0,59.98,Germany,Email,Returned,33,Female
ORD-01197,2023-08-12,Water Bottle,Sports,24.99,4,5,94.96,Canada,Social Media,Delivered,53,Male
ORD-01198,2023-05-18,Sunscreen SPF50,Beauty,22.99,1,0,22.99,Brazil,Referral,Delivered,32,Other
ORD-01199,2023-02-12,Desk Lamp,Furniture,44.99,5,10,202.46,Australia,Email,Shipped,47,Female
ORD-01200,2024-02-23,Office Chair,Furniture,299.99,4,0,1199.96,France,Email,Delivered,29,Female
ORD-01201,2023-08-28,Dumbbells Set,Sports,79.99,1,0,79.99,UK,Social Media,Returned,50,Other
ORD-01202,2024-07-13,Air Fryer,Kitchen,129.99,1,20,103.99,France,Paid Ads,Delivered,25,Male
ORD-01203,2024-01-04,Wireless Mouse,Electronics,29.99,5,0,149.95,Australia,Paid Ads,Cancelled,39,Female
ORD-01204,2023-11-06,Skincare Set,Beauty,59.99,3,0,179.97,Canada,Direct,Cancelled,52,Female
ORD-01205,2023-01-09,Sunscreen SPF50,Beauty,22.99,3,0,68.97,Australia,Email,Shipped,55,Other
ORD-01206,2023-01-13,Python Crash Course,Books,34.99,5,20,139.96,Canada,Email,Delivered,32,Other
ORD-01207,2023-08-03,Python Crash Course,Books,34.99,2,10,62.98,Brazil,Direct,Returned,47,Female
ORD-01208,2023-03-29,Protein Powder,Sports,54.99,2,5,104.48,Japan,Paid Ads,Shipped,46,Other
ORD-01209,2023-01-31,Office Chair,Furniture,299.99,2,10,539.98,Canada,Social Media,Cancelled,18,Female
ORD-01210,2024-11-05,Office Chair,Furniture,299.99,3,0,899.97,Japan,Email,Cancelled,43,Other
ORD-01211,2024-07-04,Water Bottle,Sports,24.99,3,10,67.47,USA,Referral,Returned,20,Male
ORD-01212,2023-06-07,Protein Powder,Sports,54.99,5,15,233.71,Japan,Email,Delivered,43,Male
ORD-01213,2024-07-01,Standing Desk,Furniture,549.99,2,5,1044.98,UK,Social Media,Processing,46,Other
ORD-01214,2023-11-08,USB-C Hub,Electronics,49.99,2,0,99.98,Canada,Organic,Returned,62,Other
ORD-01215,2024-05-15,Laptop Pro 15,Electronics,1299.99,2,0,2599.98,UK,Email,Delivered,31,Male
ORD-01216,2023-10-26,Blender Pro,Kitchen,74.99,5,0,374.95,Brazil,Organic,Delivered,51,Male
ORD-01217,2023-06-25,Protein Powder,Sports,54.99,4,5,208.96,Canada,Organic,Delivered,52,Female
ORD-01218,2024-05-04,Skincare Set,Beauty,59.99,1,5,56.99,Germany,Paid Ads,Returned,31,Female
ORD-01219,2024-03-18,Instant Pot,Kitchen,99.99,4,0,399.96,France,Referral,Delivered,50,Other
ORD-01220,2024-12-02,Desk Lamp,Furniture,44.99,3,0,134.97,USA,Paid Ads,Shipped,22,Female
ORD-01221,2024-09-11,Yoga Mat,Sports,39.99,5,0,199.95,Brazil,Email,Shipped,54,Male
ORD-01222,2023-04-04,Water Bottle,Sports,24.99,4,0,99.96,France,Email,Processing,29,Female
ORD-01223,2023-09-13,Webcam HD,Electronics,89.99,5,15,382.46,Japan,Email,Shipped,60,Male
ORD-01224,2024-12-16,Deep Work,Books,18.99,1,5,18.04,USA,Paid Ads,Returned,28,Female
ORD-01225,2024-10-05,Atomic Habits,Books,16.99,3,15,43.32,UK,Direct,Cancelled,64,Male
ORD-01226,2024-05-20,Bookshelf,Furniture,189.99,5,0,949.95,Australia,Organic,Returned,24,Other
ORD-01227,2023-11-30,Bookshelf,Furniture,189.99,4,0,759.96,France,Paid Ads,Processing,20,Female
ORD-01228,2023-01-28,USB-C Hub,Electronics,49.99,4,5,189.96,Australia,Direct,Shipped,30,Female
