campaign_id,date,platform,campaign_type,industry,region,budget_usd,impressions,clicks,conversions,revenue_usd,ctr_pct,cpc_usd,roas,cost_per_conversion
CMP-01576,2023-11-28,Facebook,Conversion,Education,North America,44827.68,15444331,1135158,13024,5787300.11,7.35,0.04,129.1,3.44
CMP-01577,2023-08-12,Google Ads,Engagement,Retail,Middle East,23965.7,1531702,85468,8062,2465297.23,5.58,0.28,102.87,2.97
CMP-01578,2022-11-30,Facebook,Brand Awareness,Healthcare,Middle East,32098.68,1693042,89054,3876,1867136.01,5.26,0.36,58.17,8.28
CMP-01579,2022-08-05,LinkedIn,Brand Awareness,Travel,Latin America,42085.44,11572139,639939,12869,2898196.69,5.53,0.07,68.86,3.27
CMP-01580,2022-06-13,Twitter,Brand Awareness,Food & Beverage,North America,19105.25,7363858,319591,35742,10706577.11,4.34,0.06,560.4,0.53
CMP-01581,2022-10-20,LinkedIn,Conversion,Healthcare,Asia Pacific,48309.1,5632999,39430,562,219657.18,0.7,1.23,4.55,85.96
CMP-01582,2022-10-12,YouTube,Engagement,Tech,Middle East,29788.29,11214188,650422,39246,8264992.59,5.8,0.05,277.46,0.76
CMP-01583,2024-06-18,Facebook,Engagement,Healthcare,Asia Pacific,49930.62,17858695,1162601,79152,35988749.19,6.51,0.04,720.78,0.63
CMP-01584,2023-07-11,Facebook,Conversion,Healthcare,Asia Pacific,16219.39,1158101,74002,2694,292356.65,6.39,0.22,18.03,6.02
CMP-01585,2023-07-05,Twitter,Lead Generation,Food & Beverage,North America,33219.73,12093795,796981,43082,18917619.46,6.59,0.04,569.47,0.77
CMP-01586,2022-09-03,Google Ads,Conversion,Healthcare,Asia Pacific,15310.65,6733521,173051,3078,1378186.12,2.57,0.09,90.01,4.97
CMP-01587,2023-02-27,Google Ads,Engagement,Food & Beverage,Latin America,20144.71,3562079,159224,1250,223048.61,4.47,0.13,11.07,16.12
CMP-01588,2022-02-23,YouTube,Retargeting,Food & Beverage,Asia Pacific,30083.45,10972702,521203,12674,4403684.04,4.75,0.06,146.38,2.37
CMP-01589,2022-05-30,Twitter,Conversion,Food & Beverage,North America,45491.99,21196714,1250606,49505,16296039.29,5.9,0.04,358.22,0.92
CMP-01590,2023-01-12,YouTube,Retargeting,Education,Middle East,22781.43,11171009,296031,15089,2242940.98,2.65,0.08,98.45,1.51
CMP-01591,2023-12-15,Instagram,Retargeting,Tech,Europe,9660.21,1541534,116848,2566,143152.72,7.58,0.08,14.82,3.76
CMP-01592,2022-07-05,Google Ads,Brand Awareness,Travel,Asia Pacific,43822.96,18458697,1059529,106142,52059719.03,5.74,0.04,1187.96,0.41
CMP-01593,2024-02-02,Email,Engagement,Healthcare,Latin America,21499.63,5609825,209807,20046,5146368.63,3.74,0.1,239.37,1.07
CMP-01594,2022-06-10,LinkedIn,Conversion,Finance,Middle East,43358.23,6951663,313520,6327,2832474.78,4.51,0.14,65.33,6.85
CMP-01595,2023-09-18,LinkedIn,Conversion,Tech,North America,46308.09,6292654,370008,17808,1405495.24,5.88,0.13,30.35,2.6
CMP-01596,2022-11-13,Facebook,Brand Awareness,Education,Middle East,1355.1,663823,42219,5014,1194948.08,6.36,0.03,881.82,0.27
CMP-01597,2023-01-28,Instagram,Retargeting,Retail,Middle East,32782.29,12627777,854900,89937,35037640.76,6.77,0.04,1068.8,0.36
CMP-01598,2022-12-21,Twitter,Conversion,Food & Beverage,Latin America,36096.81,9551708,726884,73826,32258232.27,7.61,0.05,893.66,0.49
CMP-01599,2024-01-07,Google Ads,Engagement,Retail,Middle East,9296.2,3556588,160046,17591,4555157.09,4.5,0.06,490.0,0.53
CMP-01600,2024-03-22,Instagram,Lead Generation,Finance,North America,14961.71,4432519,84217,4885,2363371.55,1.9,0.18,157.96,3.06
CMP-01601,2024-06-12,Google Ads,Engagement,Tech,North America,27406.26,6458707,395918,34176,17061838.44,6.13,0.07,622.55,0.8
CMP-01602,2022-04-28,TikTok,Engagement,Retail,Latin America,5784.99,1224181,41132,3678,1006129.21,3.36,0.14,173.92,1.57
CMP-01603,2022-06-13,LinkedIn,Conversion,Healthcare,Asia Pacific,38977.39,18695186,536551,58783,19326541.1,2.87,0.07,495.84,0.66
CMP-01604,2023-02-12,Google Ads,Retargeting,Tech,Europe,2443.08,235444,1954,220,101471.14,0.83,1.25,41.53,11.1
CMP-01605,2023-05-21,LinkedIn,Retargeting,Travel,Latin America,41795.61,17958368,1079297,19062,3608685.81,6.01,0.04,86.34,2.19
CMP-01606,2023-12-24,Instagram,Retargeting,Food & Beverage,North America,38847.78,13129531,349245,15639,3742072.58,2.66,0.11,96.33,2.48
CMP-01607,2024-04-13,Facebook,Engagement,Retail,Asia Pacific,46243.03,17551749,751214,69881,18522828.24,4.28,0.06,400.55,0.66
CMP-01608,2022-01-14,Facebook,Retargeting,Food & Beverage,Asia Pacific,6503.26,796916,49249,2120,334607.55,6.18,0.13,51.45,3.07
CMP-01609,2024-05-10,Google Ads,Lead Generation,Education,Middle East,46250.79,20692152,873208,36061,1166006.49,4.22,0.05,25.21,1.28
CMP-01610,2023-08-31,Twitter,Engagement,Food & Beverage,North America,13247.36,2202284,48670,2812,298262.59,2.21,0.27,22.51,4.71
CMP-01611,2024-03-11,Facebook,Conversion,Retail,Middle East,3504.85,1635983,28466,2137,268625.23,1.74,0.12,76.64,1.64
CMP-01612,2023-10-08,TikTok,Engagement,Education,North America,12250.59,1301257,8718,682,282953.78,0.67,1.41,23.1,17.96
CMP-01613,2022-12-26,LinkedIn,Lead Generation,Food & Beverage,North America,14192.91,3343132,211954,19549,6833071.2,6.34,0.07,481.44,0.73
CMP-01614,2024-03-12,Twitter,Lead Generation,Healthcare,Middle East,28533.24,5367164,85874,2934,869568.9,1.6,0.33,30.48,9.73
CMP-01615,2024-02-27,Twitter,Engagement,Retail,Middle East,15169.2,4107306,196739,16420,4364652.19,4.79,0.08,287.73,0.92
CMP-01616,2024-01-21,TikTok,Retargeting,Education,Middle East,14485.03,2085021,33360,510,101131.45,1.6,0.43,6.98,28.4
CMP-01617,2023-03-30,Google Ads,Conversion,Education,Europe,10555.35,1914208,43452,3458,1150074.77,2.27,0.24,108.96,3.05
CMP-01618,2023-04-01,Twitter,Engagement,Travel,North America,48340.15,21258482,1536988,114761,8049652.46,7.23,0.03,166.52,0.42
CMP-01619,2022-01-05,TikTok,Brand Awareness,Education,North America,25725.03,8817264,624262,48380,17064739.49,7.08,0.04,663.35,0.53
CMP-01620,2023-12-31,YouTube,Brand Awareness,Retail,Middle East,41704.33,16478295,354283,28158,7746578.33,2.15,0.12,185.75,1.48
CMP-01621,2024-05-07,Facebook,Engagement,Travel,North America,2977.76,627861,25553,1808,156313.77,4.07,0.12,52.49,1.65
CMP-01622,2024-02-24,Email,Retargeting,Tech,Europe,19582.08,2826788,95262,2692,202294.33,3.37,0.21,10.33,7.27
CMP-01623,2022-05-08,Email,Retargeting,Travel,Middle East,16043.99,2687943,118269,6483,1173041.55,4.4,0.14,73.11,2.47
CMP-01624,2022-12-02,Facebook,Retargeting,Education,North America,24001.49,2182033,174344,10667,3533180.7,7.99,0.14,147.21,2.25
CMP-01625,2024-04-13,Email,Brand Awareness,Finance,North America,24407.31,7843761,338066,35667,14330308.2,4.31,0.07,587.13,0.68
CMP-01626,2022-12-05,YouTube,Conversion,Tech,North America,2215.87,805662,36415,3161,973164.36,4.52,0.06,439.18,0.7
CMP-01627,2024-04-21,Google Ads,Engagement,Tech,Asia Pacific,1500.91,586396,41810,2634,610623.11,7.13,0.04,406.84,0.57
CMP-01628,2023-01-13,Instagram,Retargeting,Tech,Asia Pacific,39186.42,9765459,624989,35222,12666724.08,6.4,0.06,323.24,1.11
CMP-01629,2023-11-12,Google Ads,Lead Generation,Travel,Asia Pacific,4533.05,1928434,89093,9995,3571215.99,4.62,0.05,787.82,0.45
CMP-01630,2023-03-28,Instagram,Brand Awareness,Tech,Asia Pacific,9849.38,4199080,185179,7331,1225892.66,4.41,0.05,124.46,1.34
CMP-01631,2022-10-10,Instagram,Brand Awareness,Education,Europe,43000.11,17553671,958430,44577,7419222.01,5.46,0.04,172.54,0.96
CMP-01632,2022-03-28,Facebook,Engagement,Retail,Asia Pacific,12994.61,5991068,361261,36056,15481319.74,6.03,0.04,1191.36,0.36
CMP-01633,2023-04-17,Twitter,Brand Awareness,Education,Europe,1089.87,523414,2931,109,44331.55,0.56,0.37,40.68,10.0
CMP-01634,2023-12-11,YouTube,Engagement,Travel,Asia Pacific,37068.29,7910594,217541,21438,5138399.39,2.75,0.17,138.62,1.73
CMP-01635,2022-02-22,YouTube,Conversion,Tech,Europe,39564.03,18366305,868726,94164,14454264.9,4.73,0.05,365.34,0.42
CMP-01636,2023-06-22,LinkedIn,Retargeting,Travel,North America,25230.69,6894788,538482,42708,3128402.93,7.81,0.05,123.99,0.59
CMP-01637,2024-01-26,Instagram,Conversion,Tech,Latin America,22265.25,6170860,420852,32141,10500491.54,6.82,0.05,471.61,0.69
CMP-01638,2023-06-30,Google Ads,Lead Generation,Food & Beverage,Asia Pacific,2272.72,559504,39389,2472,341208.39,7.04,0.06,150.13,0.92
CMP-01639,2023-09-07,YouTube,Brand Awareness,Education,Latin America,26400.9,1368424,35715,3004,779609.24,2.61,0.74,29.53,8.79
CMP-01640,2023-05-10,Google Ads,Retargeting,Tech,Europe,45969.1,4585128,259976,23930,2426936.88,5.67,0.18,52.79,1.92
CMP-01641,2023-03-29,Instagram,Lead Generation,Retail,Europe,16470.8,1314124,73590,2518,628230.54,5.6,0.22,38.14,6.54
CMP-01642,2023-01-21,TikTok,Lead Generation,Retail,North America,17655.05,2176771,125164,7313,1997197.34,5.75,0.14,113.12,2.41
CMP-01643,2023-01-16,TikTok,Brand Awareness,Travel,Europe,8161.37,814279,62780,5629,892555.2,7.71,0.13,109.36,1.45
CMP-01644,2023-01-16,TikTok,Conversion,Food & Beverage,Europe,19003.72,1189287,41149,1056,250908.2,3.46,0.46,13.2,18.0
CMP-01645,2022-09-22,Instagram,Conversion,Education,Asia Pacific,47486.15,13458466,199185,11322,5385372.18,1.48,0.24,113.41,4.19
CMP-01646,2022-11-26,Email,Conversion,Finance,Asia Pacific,40129.55,18704824,871644,69440,32008461.36,4.66,0.05,797.63,0.58
CMP-01647,2023-05-23,Google Ads,Retargeting,Tech,Latin America,38280.76,12548125,673834,77191,28663996.34,5.37,0.06,748.78,0.5
CMP-01648,2024-03-13,Twitter,Conversion,Healthcare,Europe,19146.54,8762401,221688,15389,1028709.67,2.53,0.09,53.73,1.24
CMP-01649,2022-11-18,TikTok,Conversion,Tech,Latin America,17433.32,1668685,89107,9558,2827611.42,5.34,0.2,162.2,1.82
CMP-01650,2023-12-21,LinkedIn,Brand Awareness,Finance,Latin America,41935.98,18965535,1259311,124963,5053761.93,6.64,0.03,120.51,0.34
CMP-01651,2022-04-29,Instagram,Conversion,Food & Beverage,North America,4282.95,1307880,13732,1186,217378.92,1.05,0.31,50.75,3.61
CMP-01652,2022-05-11,Twitter,Brand Awareness,Food & Beverage,Asia Pacific,42293.14,12115193,313783,21688,2882779.74,2.59,0.13,68.16,1.95
CMP-01653,2024-02-03,Facebook,Conversion,Travel,Europe,21755.57,8379572,98040,3204,1461551.3,1.17,0.22,67.18,6.79
CMP-01654,2022-08-07,Facebook,Conversion,Retail,Asia Pacific,21680.97,5851611,38620,2880,794418.17,0.66,0.56,36.64,7.53
CMP-01655,2023-08-19,Google Ads,Conversion,Education,Europe,20423.45,1775520,128725,6671,396727.48,7.25,0.16,19.43,3.06
CMP-01656,2022-04-25,LinkedIn,Engagement,Travel,Latin America,6333.45,1992297,146035,13210,6535993.07,7.33,0.04,1031.98,0.48
CMP-01657,2023-06-06,Twitter,Retargeting,Education,North America,38381.94,2185834,165467,1471,140677.14,7.57,0.23,3.67,26.09
CMP-01658,2024-03-10,Google Ads,Engagement,Healthcare,Asia Pacific,40782.64,7476651,328224,27825,2788457.05,4.39,0.12,68.37,1.47
CMP-01659,2023-02-03,Google Ads,Conversion,Tech,Asia Pacific,45210.62,21328710,697448,78340,15154804.37,3.27,0.06,335.2,0.58
CMP-01660,2022-06-15,Email,Retargeting,Tech,Europe,15124.58,5522889,98307,11525,1175106.77,1.78,0.15,77.7,1.31
CMP-01661,2023-05-06,YouTube,Engagement,Travel,North America,3980.8,1687822,76120,3358,1025879.96,4.51,0.05,257.71,1.19
CMP-01662,2022-06-04,YouTube,Conversion,Education,Europe,27374.97,13145345,152486,12407,4897590.74,1.16,0.18,178.91,2.21
CMP-01663,2024-03-15,Instagram,Conversion,Travel,Europe,33733.97,11839915,468860,46883,21531190.59,3.96,0.07,638.26,0.72
CMP-01664,2023-04-16,Twitter,Brand Awareness,Healthcare,Latin America,2580.92,159501,10511,699,166852.57,6.59,0.25,64.65,3.69
CMP-01665,2023-12-28,Twitter,Brand Awareness,Food & Beverage,Latin America,1814.23,577165,45422,1487,178966.28,7.87,0.04,98.65,1.22
CMP-01666,2024-05-16,Google Ads,Lead Generation,Food & Beverage,Europe,25737.02,9977268,644531,37781,5057997.04,6.46,0.04,196.53,0.68
CMP-01667,2023-04-02,TikTok,Conversion,Healthcare,Middle East,23884.77,10480079,94320,8355,1623383.44,0.9,0.25,67.97,2.86
CMP-01668,2024-02-15,Google Ads,Conversion,Finance,North America,35132.19,9882056,406152,39612,7264603.52,4.11,0.09,206.78,0.89
CMP-01669,2022-12-10,Instagram,Lead Generation,Healthcare,Latin America,10437.78,2120441,63825,3600,287036.42,3.01,0.16,27.5,2.9
CMP-01670,2022-08-12,Facebook,Lead Generation,Travel,Latin America,33869.91,15978591,94273,1930,518195.26,0.59,0.36,15.3,17.55
CMP-01671,2024-06-16,LinkedIn,Lead Generation,Tech,Latin America,5570.94,1843224,12902,1486,338313.6,0.7,0.43,60.73,3.75
CMP-01672,2022-01-15,Facebook,Conversion,Retail,Asia Pacific,19799.97,6649110,102396,7343,1228981.9,1.54,0.19,62.07,2.7
CMP-01673,2023-09-27,Google Ads,Engagement,Retail,North America,28913.84,2335380,96217,4467,1778958.85,4.12,0.3,61.53,6.47
CMP-01674,2023-04-04,Email,Conversion,Retail,Latin America,5134.66,1830281,104326,9349,2440671.98,5.7,0.05,475.33,0.55
CMP-01675,2022-03-05,Google Ads,Lead Generation,Food & Beverage,North America,20177.27,9710359,54378,2362,843854.6,0.56,0.37,41.82,8.54
CMP-01676,2023-12-27,Email,Retargeting,Retail,North America,1431.7,565268,12096,1114,243145.64,2.14,0.12,169.83,1.29
CMP-01677,2022-09-04,Instagram,Brand Awareness,Education,Asia Pacific,13106.29,3987562,108860,5089,2378128.06,2.73,0.12,181.45,2.58
CMP-01678,2022-01-29,YouTube,Brand Awareness,Healthcare,Latin America,17925.39,6660969,458274,14890,3838853.15,6.88,0.04,214.16,1.2
CMP-01679,2024-06-18,Google Ads,Brand Awareness,Food & Beverage,Middle East,15692.23,850927,47226,2135,660608.55,5.55,0.33,42.1,7.35
CMP-01680,2022-10-18,YouTube,Conversion,Retail,Latin America,43276.86,2383590,154218,1949,652928.93,6.47,0.28,15.09,22.2
CMP-01681,2022-05-04,Google Ads,Engagement,Tech,Asia Pacific,37795.07,4298194,287549,15705,4043325.26,6.69,0.13,106.98,2.41
CMP-01682,2022-01-08,TikTok,Lead Generation,Finance,Europe,20520.65,3576397,192052,5033,705646.98,5.37,0.11,34.39,4.08
CMP-01683,2023-01-23,TikTok,Lead Generation,Healthcare,Europe,33867.42,7052384,403396,44993,17278301.57,5.72,0.08,510.17,0.75
CMP-01684,2024-06-03,YouTube,Engagement,Healthcare,Latin America,31777.31,10460876,580578,50762,2484281.67,5.55,0.05,78.18,0.63
CMP-01685,2023-06-20,Email,Lead Generation,Food & Beverage,Asia Pacific,551.34,85609,590,51,5434.18,0.69,0.93,9.86,10.81
CMP-01686,2024-04-20,Facebook,Conversion,Food & Beverage,North America,42448.11,12326713,94915,10590,1245591.69,0.77,0.45,29.34,4.01
CMP-01687,2022-11-15,Instagram,Brand Awareness,Food & Beverage,Europe,1510.53,508305,36953,572,128248.13,7.27,0.04,84.9,2.64
CMP-01688,2022-05-23,Google Ads,Conversion,Tech,Asia Pacific,38689.55,8050179,584442,36370,3886361.06,7.26,0.07,100.45,1.06
CMP-01689,2022-01-27,YouTube,Retargeting,Finance,North America,43209.18,18051213,967545,54111,12433350.07,5.36,0.04,287.75,0.8
CMP-01690,2023-01-05,YouTube,Lead Generation,Healthcare,Middle East,37429.73,12883533,602949,17426,1602121.03,4.68,0.06,42.8,2.15
CMP-01691,2022-11-05,YouTube,Retargeting,Finance,North America,5088.38,1703398,128776,5626,1402894.64,7.56,0.04,275.71,0.9
CMP-01692,2023-02-20,LinkedIn,Engagement,Travel,Asia Pacific,37255.08,5329679,257423,13022,393394.99,4.83,0.14,10.56,2.86
CMP-01693,2023-10-21,Twitter,Conversion,Food & Beverage,North America,47054.54,16176374,946317,72256,14618164.51,5.85,0.05,310.66,0.65
CMP-01694,2023-08-14,YouTube,Conversion,Retail,Asia Pacific,48618.56,9134449,516096,18268,4343126.63,5.65,0.09,89.33,2.66
CMP-01695,2022-03-18,Email,Brand Awareness,Healthcare,Middle East,18458.5,6209613,334698,37340,8720617.06,5.39,0.06,472.44,0.49
CMP-01696,2022-05-15,Google Ads,Conversion,Tech,Europe,44459.19,12261925,199869,23697,9500332.21,1.63,0.22,213.69,1.88
CMP-01697,2022-11-08,TikTok,Conversion,Tech,Europe,42382.06,13855900,210609,22096,1659384.04,1.52,0.2,39.15,1.92
CMP-01698,2024-03-27,Email,Retargeting,Food & Beverage,North America,43327.34,9867300,422320,7360,1102299.63,4.28,0.1,25.44,5.89
CMP-01699,2023-10-26,Twitter,Conversion,Finance,Europe,20402.57,8397200,560932,8611,4222677.68,6.68,0.04,206.97,2.37
CMP-01700,2022-04-03,Twitter,Conversion,Finance,North America,39346.06,14457451,906482,18509,3518778.65,6.27,0.04,89.43,2.13
CMP-01701,2024-05-17,YouTube,Conversion,Education,North America,44434.76,9968361,676851,27343,4974338.55,6.79,0.07,111.95,1.63
CMP-01702,2022-09-17,Facebook,Lead Generation,Tech,Europe,37740.43,6071805,128722,7329,272492.28,2.12,0.29,7.22,5.15
CMP-01703,2023-09-12,Email,Lead Generation,Healthcare,Asia Pacific,8161.19,522714,7736,582,52107.96,1.48,1.05,6.38,14.02
CMP-01704,2022-11-25,TikTok,Brand Awareness,Tech,Asia Pacific,2644.67,774259,17111,1060,202891.81,2.21,0.15,76.72,2.49
CMP-01705,2023-11-13,YouTube,Retargeting,Finance,North America,10448.7,1171191,5855,202,23186.44,0.5,1.78,2.22,51.73
CMP-01706,2023-11-05,LinkedIn,Brand Awareness,Tech,Middle East,6876.19,2739396,132860,7137,1790027.79,4.85,0.05,260.32,0.96
CMP-01707,2023-03-28,TikTok,Retargeting,Tech,North America,42716.74,8034048,114083,4401,1722220.28,1.42,0.37,40.32,9.71
CMP-01708,2022-03-23,Facebook,Engagement,Food & Beverage,North America,34130.19,12701742,551255,16786,4438065.96,4.34,0.06,130.03,2.03
CMP-01709,2022-05-25,Instagram,Conversion,Education,Middle East,32476.62,9800215,51941,5432,558045.21,0.53,0.63,17.18,5.98
CMP-01710,2022-06-22,YouTube,Conversion,Food & Beverage,Asia Pacific,24102.27,1752681,70107,2181,310104.97,4.0,0.34,12.87,11.05
CMP-01711,2023-11-26,Email,Retargeting,Food & Beverage,Latin America,41058.35,19021194,789379,35216,4320983.16,4.15,0.05,105.24,1.17
CMP-01712,2023-09-28,Twitter,Conversion,Food & Beverage,Middle East,37164.65,3537050,97622,2029,848661.82,2.76,0.38,22.84,18.32
CMP-01713,2024-01-15,YouTube,Brand Awareness,Food & Beverage,North America,26042.54,7827348,182377,21104,5270810.66,2.33,0.14,202.39,1.23
CMP-01714,2023-09-15,Email,Brand Awareness,Finance,Europe,25583.53,6040900,267007,23573,11273467.77,4.42,0.1,440.65,1.09
CMP-01715,2022-11-24,Instagram,Retargeting,Tech,Middle East,25557.42,8987331,649784,67021,7365570.95,7.23,0.04,288.2,0.38
CMP-01716,2023-07-23,LinkedIn,Lead Generation,Travel,Asia Pacific,20182.25,5683951,439369,44664,22106262.58,7.73,0.05,1095.33,0.45
CMP-01717,2023-05-13,LinkedIn,Engagement,Tech,Middle East,40005.76,17656836,586206,64757,14855152.89,3.32,0.07,371.33,0.62
CMP-01718,2022-04-01,Twitter,Brand Awareness,Food & Beverage,Middle East,1785.63,439253,10585,215,55134.08,2.41,0.17,30.88,8.31
CMP-01719,2024-03-25,LinkedIn,Engagement,Retail,Middle East,23850.09,11240165,845260,86258,17147593.43,7.52,0.03,718.97,0.28
CMP-01720,2023-04-04,TikTok,Retargeting,Travel,North America,42352.81,14772927,1050355,94480,17673762.46,7.11,0.04,417.3,0.45
CMP-01721,2022-06-21,Facebook,Brand Awareness,Finance,North America,42239.18,8928804,307150,16482,5783619.45,3.44,0.14,136.93,2.56
CMP-01722,2023-05-05,Email,Retargeting,Retail,Latin America,10601.43,2999235,74680,5589,2658902.85,2.49,0.14,250.81,1.9
CMP-01723,2022-01-29,LinkedIn,Lead Generation,Healthcare,Europe,41968.42,11425507,244505,23603,7070509.91,2.14,0.17,168.47,1.78
CMP-01724,2023-03-10,YouTube,Retargeting,Food & Beverage,Latin America,22249.08,8919383,610085,59720,27356344.08,6.84,0.04,1229.55,0.37
CMP-01725,2022-08-28,TikTok,Conversion,Travel,North America,32431.19,4674620,218772,5125,998844.4,4.68,0.15,30.8,6.33
CMP-01726,2023-10-08,YouTube,Lead Generation,Education,Middle East,23111.2,7970914,311662,17273,3663833.62,3.91,0.07,158.53,1.34
CMP-01727,2022-01-03,TikTok,Conversion,Healthcare,Latin America,12894.57,3044447,42622,3490,1207298.13,1.4,0.3,93.63,3.69
CMP-01728,2023-06-19,TikTok,Lead Generation,Education,Europe,33751.8,11244088,119187,12808,2115839.6,1.06,0.28,62.69,2.64
CMP-01729,2023-11-18,Google Ads,Brand Awareness,Tech,Latin America,32527.23,4672880,275232,10214,1295393.78,5.89,0.12,39.82,3.18
CMP-01730,2023-08-23,Email,Conversion,Food & Beverage,Middle East,34688.43,5060608,277827,22845,5325153.71,5.49,0.12,153.51,1.52
CMP-01731,2023-03-19,TikTok,Brand Awareness,Healthcare,Europe,10697.43,4412724,342868,19823,6184705.97,7.77,0.03,578.15,0.54
CMP-01732,2024-03-19,Twitter,Brand Awareness,Food & Beverage,Asia Pacific,4821.66,702592,27892,2231,570066.83,3.97,0.17,118.23,2.16
CMP-01733,2022-09-23,TikTok,Brand Awareness,Retail,Europe,37628.54,8107397,269165,31452,2983356.17,3.32,0.14,79.28,1.2
CMP-01734,2024-04-23,LinkedIn,Brand Awareness,Retail,North America,25564.51,1861832,14149,1319,483505.72,0.76,1.81,18.91,19.38
CMP-01735,2024-01-27,Email,Retargeting,Healthcare,North America,24890.42,8157728,128892,8637,633296.22,1.58,0.19,25.44,2.88
CMP-01736,2023-02-02,Google Ads,Brand Awareness,Food & Beverage,Europe,29309.66,5094934,196154,19585,7664177.45,3.85,0.15,261.49,1.5
CMP-01737,2023-12-24,Instagram,Brand Awareness,Food & Beverage,Middle East,30907.6,11033816,738162,8061,550595.62,6.69,0.04,17.81,3.83
CMP-01738,2024-03-12,YouTube,Conversion,Healthcare,Europe,26904.47,6753709,495722,38038,6619711.47,7.34,0.05,246.05,0.71
CMP-01739,2023-02-10,LinkedIn,Brand Awareness,Retail,North America,32975.32,8791159,614502,30316,4803178.96,6.99,0.05,145.66,1.09
CMP-01740,2022-11-23,Twitter,Conversion,Retail,North America,30062.0,12926065,544187,3614,1791295.11,4.21,0.06,59.59,8.32
CMP-01741,2023-08-15,TikTok,Engagement,Tech,Europe,39914.68,7926725,286154,16524,6486481.56,3.61,0.14,162.51,2.42
